,partner_course_url,title,learn_type,description,cover_image,delievery_method,instruction_type,content,what_we_learn,prerequisites,instructor_names,accreditation_name,accreditation_logo,accreditation_description,level,language,subtitles_language,pricing_type,currency,course_financing_available,institute,personalized_teaching,live_class,job_assistance,internship,capstone_project
0,https://talentedge.com/xlri-jamshedpur/financial-management-course/, Executive Development Program In Advanced Financial Management ,Certification,"<div class=""desc""> <p><strong>Enhance your Business’ Financial Performance</strong></p>
<p>India boasts of a diversified and robust financial sector undergoing rapid expansion. The sector comprises banks, insurance providers, non-banking financial organizations, co-operatives, mutual funds and other smaller financial entities. As per a report by India Brand Equity Foundation:</p>
<p>• The commercial banks accounting for more than 64 per cent of the total assets held by the financial system</p>
<p>• Total Assets Under Management (AUM) of the Mutual Funds industry stood at Rs 23.80 trillion (US$ 340.48 billion) between April 2018-February 2019</p>
<p>• The total first-year premium of life insurance companies reached US$ 30.72 billion (Rs 214,673 crore) during FY19</p>
<p>• The total amount of Initial Public Offerings (IPO) increased to US$ 1.2 billion raised from 37 between April – June 2018</p>
<p>• India’s mobile wallet industry is estimated to grow at a Compound Annual Growth Rate (CAGR) of 150 per cent to reach US$ 4.4 billion by 2022 while mobile wallet transactions to touch Rs 32 trillion (USD $ 492.6 billion) by 2022</p>
<p>The course on Advanced Financial Management, from XLRI, has been specially designed for working professionals in the corporate finance domain who wish to gain an understanding of advanced concepts and techniques required to solve complex financial challenges of an organization. The course is structured to expose the participants to factors affecting financial performance, modes of capital management, risk minimization strategies and guiding principles on investment decisions.</p>
<a class=""univer-readmoreless"" id=""lessBtn"">Read Less</a>
</div>","<figure class=""mb-0""><img alt="""" src="" https://talentedge.com/storage/upload/XLRI-SM-B4_1630395024.png ""/></figure>",Online,Instructor Paced,"<div class=""sylab-tab-ul"">
<ul class=""nav nav-tabs syl-ul"">
<li>
<a class=""active"" data-toggle=""tab"" href=""#syl-tab1"">
                                                        
                                                        Analysis of Financial Performance
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab2"">
                                                        
                                                        Risk and Return Analysis
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab3"">
                                                        
                                                        Financing Structure and Funding Choices
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab4"">
                                                        
                                                        Evaluating Capital Investment &amp; Project Financing Decisions
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab5"">
                                                        
                                                        Risk Evaluation and Mitigation in Capital Investment Decisions
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab6"">
                                                        
                                                        Working Capital Management
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab7"">
                                                        
                                                        Corporate &amp; Financial Restructuring
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab8"">
                                                        
                                                        Financial Budgeting-Process &amp; Evaluation
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab9"">
                                                        
                                                        Responsibilty Centre Management &amp; Transfer Pricing Decisions
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab10"">
                                                        
                                                        Corporate Finance Aspects for International Business
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab11"">
                                                        
                                                        Financial Dimensions of Growth &amp; Growth Planning
                                                    </a>
</li>
</ul>
</div>",|Get a deeper understanding of|| Capital Management | Financial Risk Management & Risk Minimization Strategies | Budgeting Process & Evaluation | Finance Structure and Funding | Financial Management as Growth Enabler | Corporate & Financial Restructuring | Factors affecting Financial Performance |||Not sure if this is the right course for you?|Speak to Our Expert Get a callback|||,||For Indian Participants – Graduates (10+2+3) or Diploma Holders (only 10+2+3) from a recognized university (UGC/AICTE/DEC/AIU/State Government) in any discipline|For International Participants – Graduation or equivalent degree from any recognized University or Institution in their respective country||Work Experience||Minimum of 4 years of relevant work experience in the finance domain||,"[<h4 class=""best-fname"">
                                                            Dr. Santosh Sangem
                                                        </h4>]", XLRI Jamshedpur ,"<div class=""ii-image-g"">
<a href=""https://talentedge.com/xlri-jamshedpur"">
<img alt="""" src=""https://talentedge.com/storage/upload/162996983510.jpg"">
</img></a>
</div>","  XLRI is one of India’s leading management school based in Jamshedpur, Jharkhand. Established in 1949 as the Xavier Labor Relations Institute, by Fr. Quinn Enright, XLRI is acknowledged as India’s oldest business management school. XLRI with its single vision of Magis, i.e., pursuit of excellence, focuses on three areas: academic excellence, personal values and social concern. XLRI spares no effort to make its curriculum world-class and deliver it in the most effective manner. It constantly scans the developments in business and in society and tries to pro-act to meet the challenges. Its world-class faculty with its commitment and deep sense of service delivers the curriculum very effectively. Consistently being acknowledged as the Best “HR Course” in Asia–Pacific, it has also been recognized for its research acumen by the London Business School and is ranked among top 5 research schools in India cutting across management and technical institutes. For more details, visit www.xlri.ac.in. XLRI features consistently among the top 5 business schools of the country. In 2012, XLRI was ranked No. 4 among top 75 B-schools in India across Private and Government sector by Outlook India. Among other rankings, it was ranked #5 by the 2012 edition of CNBC-TV18′ s Top B-Schools in India, #4 by the Business Today 50 best business schools of 2012, #3 by Business World B Schools Unplugged.           ",Advanced,English,English,Paid,"INR, USD",TRUE,Talentededge,FALSE,TRUE,FALSE,FALSE,FALSE
1,https://talentedge.com/iiit-allahabad/big-data-analytics-machine-learning-course-iiit-allahabad/, PG Certificate Program In Machine Learning And Big Data Analytics ,Certification,"<div class=""desc""> <p>Organizations today operate in a world surrounded by data, and data that is understood and analyzed smartly can play a pivotal role in determining the success of many businesses. Data Science, through its various inherent tools and techniques, is successfully adding value to all the business models by using statistics and deep learning to make better, more relevant and timely decisions. Understanding the dynamics of data and knowing how to deal with it has therefore become a critical skill in an organizational context. No wonder that Harvard Business Review has termed Data Scientist as the Sexiest Job of the 21st Century!</p>
<p>The objective of this course is to introduce participants to the intricacies of data science, and techniques of machine learning. This course will expose participants to hands-on experience of popular and in-demand tools in the BDA and ML area. Furthermore, it has been designed with an intention to impart practical problem solving skills to participants which in turn will enhance prospects of career growth.</p>
<a class=""univer-readmoreless"" id=""lessBtn"">Read Less</a>
</div>","<figure class=""mb-0""><img alt="""" src="" https://talentedge.com/storage/upload/163283642218.png ""/></figure>",Online,Instructor Paced,"<div class=""sylab-tab-ul"">
<ul class=""nav nav-tabs syl-ul"">
<li>
<a class=""active"" data-toggle=""tab"" href=""#syl-tab1"">
                                                        
                                                        MODULE 1 - FUNDAMENTALS OF PYTHON (By Industry Partner)
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab2"">
                                                        
                                                        MODULE 2 - DATA WRANGLING
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab3"">
                                                        
                                                        MODULE 3 - MATHEMATICAL FOUNDATION FOR DATA ANALYSIS
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab4"">
                                                        
                                                        MODULE 4 - MACHINE LEARNING MODELS IN PYTHON
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab5"">
                                                        
                                                        MODULE 5 - DATA VISUALIZATION USING MATPLOTLIB
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab6"">
                                                        
                                                        MODULE 6 - DEEP LEARNING USING TENSORFLOW
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab7"">
                                                        
                                                        MODULE 7 - HANDLING BIG DATA WITH SPARK
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab8"">
                                                        
                                                        CAPSTONE PROJECT
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab9"">
                                                        
                                                        On CAMPUS COMPONENT
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab10"">
                                                        
                                                        ONE MONTH INTERNSHIP WITH TRANSORG ANALYTICS (INDUSTRY PARTNER)
                                                    </a>
</li>
</ul>
</div>",|Get a deeper understanding of|| Mathematical Foundation for Data Analysis | Machine Learning Models in Python | Data Visualization using Matplotlib | Deep Learning using TensorFlow | Bigdata with Spark | Data Wrangling |||Not sure if this is the right course for you?|Speak to Our Expert Get a callback|||,"||For Indian Participants – Graduates (10+2+3) from a recognized university (UGC/AICTE/DEC/AIU/State Government) in any discipline|For International Participants – Graduation or equivalent degree from any recognized University or Institution in their respective country||Prerequisites||Mathematics or Statistics as a subject in Class XII or Graduation|Formal education in, or knowledge/experience of any programming language would be beneficial|This program is entirely hands-on and so it is recommended, though not a necessity that students have two devices (laptop/desktop) – one to follow the lecture, and the other for hands-on practice alongside, during the class||","[<h4 class=""best-fname"">
                                                            Dr. Suneel Yadav
                                                        </h4>, <h4 class=""best-fname"">
                                                            Dr. Sonali Agarwal
                                                        </h4>, <h4 class=""best-fname"">
                                                            Dr. Ashutosh Mishra
                                                        </h4>, <h4 class=""best-fname"">
                                                            Dr. Satakshi
                                                        </h4>, <h4 class=""best-fname"">
                                                            Dr. Bhaskar Biswas
                                                        </h4>, <h4 class=""best-fname"">
                                                            Dr. Pavan Chakraborty
                                                        </h4>, <h4 class=""best-fname"">
                                                            Prof. O. P Vyas
                                                        </h4>, <h4 class=""best-fname"">
                                                            Prof. T. Lahiri
                                                        </h4>, <h4 class=""best-fname"">
                                                            Dr. Venkatesan Subramanian
                                                        </h4>, <h4 class=""best-fname"">
                                                            Dr. Krishna Pratap Singh
                                                        </h4>, <h4 class=""best-fname"">
                                                            Prof. Shekhar Verma
                                                        </h4>, <h4 class=""best-fname"">
                                                            Dr. Manish Kumar
                                                        </h4>, <h4 class=""best-fname"">
                                                            Dr. Neetesh Purohit
                                                        </h4>]", CSTCP-IIIT Allahabad ,"<div class=""ii-image-g"">
<a href=""https://talentedge.com/iiit-allahabad"">
<img alt="""" src=""https://talentedge.com/storage/upload/CSTCP.png"">
</img></a>
</div>","  Established in 1999 as a center of excellence in Information Technology and allied areas, Institute was conferred the Deemed University status by Govt. of India in the year 2000. In 2014 the IIIT Act was passed, under which IIITA and four other Institutes of Information Technology funded by the Ministry of Human Resource Development were classed as Institutes of National Importance. Recently, IIITA Prayagraj has instituted the Centre for Short Term Certification Programmes (CSTCP) with the primary aim of conducting online courses through suitable online platforms provided by various companies. IIIT-Allahabad was ranked 119 in BRICS nation by the QS World University Rankings of 2019. Among government engineering colleges in India, IIIT-Allahabad ranked 10th by India Today in 2019 and 18 by Outlook India in 2019. It was ranked 82 among engineering colleges by the National Institutional Ranking Framework (NIRF) in 2019. IIIT-A is very famous for its placements and coding culture.           ",Intermediate,English,English,Paid,"INR, USD",TRUE,Talentededge,FALSE,TRUE,FALSE,TRUE,TRUE
2,https://talentedge.com/xlri-jamshedpur/talent-management-course/, Executive Development Program In Talent Management ,Certification,"<div class=""desc""> <p><strong>Invest in Talent Management and outperform your competitors</strong></p>
<p>The management of talent in the workplace is a matter of central concern, not only to HR-professionals but to all managers in general. Therefore, all managers, irrespective of their functional areas, are called on to solve problems that involve significant Talent Management issues. The basic knowledge and better understanding of Talent Management will help in finding, recruiting, training and, retaining high-quality employees. Moreover, this course seeks to aid HR professionals train employees, by helping them develop their skills, and continuously motivate them to improve their performance in order to attain the common goal of the organization.</p>
<a class=""univer-readmoreless"" id=""lessBtn"">Read Less</a>
</div>","<figure class=""mb-0""><img alt="""" src="" https://talentedge.com/storage/upload/XLRI-SM-B4_1630397912.png ""/></figure>",Online,Instructor Paced,"<div class=""sylab-tab-ul"">
<ul class=""nav nav-tabs syl-ul"">
<li>
<a class=""active"" data-toggle=""tab"" href=""#syl-tab1"">
                                                        
                                                        Talent Management : Concept and Framework
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab2"">
                                                        
                                                        Talent Acquisition and Retention
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab3"">
                                                        
                                                        Performance  Appraisal
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab4"">
                                                        
                                                        Compensation and Rewards
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab5"">
                                                        
                                                        Motivation and Engagement
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab6"">
                                                        
                                                        Talent Development
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab7"">
                                                        
                                                        Career and succession planning
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab8"">
                                                        
                                                        Mentoring and Coaching
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab9"">
                                                        
                                                        Measuring Effectiveness of Talent Management
                                                    </a>
</li>
</ul>
</div>",|Get a deeper understanding of|| Talent Management | Recruiting | Talent Development | Career and succession planning | Mentoring and Coaching | Measuring Effectiveness of Talent Management |||Not sure if this is the right course for you?|Speak to Our Expert Get a callback|||,"||For Indian Participants – Graduates (10+2+3) or Diploma Holders (only 10+2+3) from a recognized university (UGC/AICTE/DEC/AIU/State Government) in any discipline|For International Participants – Graduation or equivalent degree from any recognized University or Institution in their respective country|Proficiency in English, spoken & written is mandatory||Work Experience||For Indian and International Participants – Working professionals with a minimum of 2 years of experience|Diploma Holders with relevant work experience may be considered on a case by case basis|| |","[<h4 class=""best-fname"">
                                                            Dr. M. Srimannarayana
                                                        </h4>]", XLRI Jamshedpur ,"<div class=""ii-image-g"">
<a href=""https://talentedge.com/xlri-jamshedpur"">
<img alt="""" src=""https://talentedge.com/storage/upload/162996983510.jpg"">
</img></a>
</div>","  XLRI is one of India’s leading management school based in Jamshedpur, Jharkhand. Established in 1949 as the Xavier Labor Relations Institute, by Fr. Quinn Enright, XLRI is acknowledged as India’s oldest business management school. XLRI with its single vision of Magis, i.e., pursuit of excellence, focuses on three areas: academic excellence, personal values and social concern. XLRI spares no effort to make its curriculum world-class and deliver it in the most effective manner. It constantly scans the developments in business and in society and tries to pro-act to meet the challenges. Its world-class faculty with its commitment and deep sense of service delivers the curriculum very effectively. Consistently being acknowledged as the Best “HR Course” in Asia–Pacific, it has also been recognized for its research acumen by the London Business School and is ranked among top 5 research schools in India cutting across management and technical institutes. For more details, visit www.xlri.ac.in. XLRI features consistently among the top 5 business schools of the country. In 2012, XLRI was ranked No. 4 among top 75 B-schools in India across Private and Government sector by Outlook India. Among other rankings, it was ranked #5 by the 2012 edition of CNBC-TV18′ s Top B-Schools in India, #4 by the Business Today 50 best business schools of 2012, #3 by Business World B Schools Unplugged.           ",Advanced,English,English,Paid,"INR, USD",TRUE,Talentededge,FALSE,TRUE,FALSE,FALSE,FALSE
3,https://talentedge.com/iim-kozhikode/professional-certificate-program-in-business-analytics/, Professional Certificate Program In Business Analytics ,Certification,"<div class=""desc""> <p><strong>Improve Business Performance through Fact-based Decision-Making with Analytics</strong></p>
<p>Thomas Devonport in his book titled, “Competing on analytics: The new science of winning”, claims that a significant proportion of high-performance companies have high analytical skills among their personnel. The rise of business analytics has resulted in great demand for trained business analysts and the trend will only continue to rise. According to Wall Street Journal, “Companies, barraged with data from the web and other sources, want employees who can both sift through the information and help solve business problems. As the use of analytics grows quickly, companies will need employees who understand the data”. Businesses increasingly need to know how to leverage analytics to gain managerial and strategic insights to improve their competitive position.</p>
<p>Business Analytics is a set of techniques and processes that can be used to analyze large and noisy data to improve business performance through fact-based decision-making. It nurtures the amalgamation of data warehousing, data mining, statistics, and machine learning; applies in various functional areas of business and management to find patterns in the relationships; creates capabilities for companies to compete in the market effectively. It has been proven to be highly useful in industries such as banking, insurance, telecom, retail, travel, healthcare, etc., and has shown a very positive impact on business decision-making.</p>
<p>The program is designed to provide in-depth knowledge of data-based decision-making using real case studies. The module based program would impart participants a sequential learning with a strong foundation of data analytic techniques followed by real applications across various domains.</p>
<p>This program will:</p>
<p>• Help participants understand the critical concepts of business analytics and research, including research design, data processing, and data analysis.</p>
<p>• Clarify the scientific understanding of complex methods which are required in business decision-making.</p>
<p>• Help participants apply analytical concepts in real life scenario effectively.</p>
<a class=""univer-readmoreless"" id=""lessBtn"">Read Less</a>
</div>","<figure class=""mb-0""><img alt="""" src="" https://talentedge.com/storage/upload/2_1629870225.png ""/></figure>",Online+Offline,Instructor Paced,"<div class=""sylab-tab-ul"">
<ul class=""nav nav-tabs syl-ul"">
<li>
<a class=""active"" data-toggle=""tab"" href=""#syl-tab1"">
                                                        
                                                        Module 1 : Business Analytics Foundation
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab2"">
                                                        
                                                        Module 2 : Business Analytics Techniques
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab3"">
                                                        
                                                        Module 3 : Business Analytics Applications
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab4"">
                                                        
                                                        Capstone Project
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab5"">
                                                        
                                                        Campus Component
                                                    </a>
</li>
</ul>
</div>",|Get a deeper understanding of|| Critical concepts of business analytics and research | Statistical and machine learning techniques | Advanced analytics techniques | Customer and Retail analytics | Applications of Business Analytics in Decision-Making |||Not sure if this is the right course for you?|Speak to Our Expert Get a callback|||,"|Education||For Indian Participants – Graduates (10+2+3) or Diploma Holders (only 10+2+3) from a recognized university (UGC/AICTE/DEC/AIU/State Government) in any discipline.|For International Participants – Graduation or equivalent degree from any recognized University or Institution in their respective country.|Proficiency in English, spoken & written, is mandatory.||Pre-Requisites||Knowledge or familiarity with basic statistics, analytics and statistical software will be useful but not mandatory for the Program.|Pre-readings will be circulated and an introductory run on elementary concepts will be introduced in initial sessions of this program. Participants are expected to go through the pre-reads and come prepared for the classes as instructed.||Work Experience||Minimum 3 years of work experience||","[<h4 class=""best-fname"">
                                                            Prof. Atanu Adhikari
                                                        </h4>, <h4 class=""best-fname"">
                                                            Prof. Shovan Chowdhury
                                                        </h4>]", IIM Kozhikode ,"<div class=""ii-image-g"">
<a href=""https://talentedge.com/iim-kozhikode"">
<img alt="""" src=""https://talentedge.com/storage/upload/162996707215.png"">
</img></a>
</div>","  IIM Kozhikode was the fifth Indian Institute of Management, founded by Government of India in collaboration with Government of Kerala at Calicut in the year 1996. IIMK also holds the credit for having pioneered the Interactive Distance Learning (IDL) Program for working executives in India. Having started with 300 class contact hours in 2001-02, the year-long Executive Management Education is today the richest available in the country having 450 class contact hours. The Institute today is a leader in Faculty Development Programmes (FDP) and is the major QIP (Quality Improvement Programme) Centre of the All Indian Council of Technical Education, in the field of management education. IIMK is also one of the few Centres for Development of Digital Libraries in the world and is a country leader. The Institute also has a strong International Exchange Programme for students and faculty members  with several leading Management Institutes in EU and ASEAN countries like SDA, Bacconi, Jonkoping, Sweden, Copenhagen Business School, Denmark, ESCAP-EAP, France; University of Queensland, Austria, Victoria University of Wellington and so on. An active member of the Strategic Management Forum, IIMK lays stress on organizing Seminar/Conferences and conducts management programs for teachers. Leading Management Institutions like IIM Ahmedabad, Bangalore, Calcutta, Indore and Lucknow along with MDI, Gurgaon, XLRI, Jamshedpur and IIFT, New Delhi join hands to conduct week long faculty development programme on various subjects in the field of Strategic and general management. IIM Kozhikode is ranked 5th amongst management institutes in India – According to the report by Business Today on India’s Best B Schools 2013.           ",Advanced,English,English,Paid,"INR, USD",TRUE,Talentededge,FALSE,TRUE,FALSE,FALSE,TRUE
4,https://talentedge.com/xlri-jamshedpur/executive-development-program-strategic-management-course/, Executive Development Program In Strategic Management ,Certification,"<div class=""desc""> <p><strong>Harness the Power of Strategic Management for Effective Decision Making</strong></p>
<p>Strategic management is no longer the prerogative of top management or corporate headquarter. Middle-level managers are playing a crucial role in the process of organizational decision making. Though they heavily contribute to the strategic decision-making process, which defines the path and the pace of the organization, many middle-level managers are not fully aware of the various tools and frameworks of strategic management. Thinking primarily at the operational level often binds organizations into silos of partitioned thought. A strategic perspective enables liberation from these silos and promotes the achievement of goals at the organization level. In recent years, there has been much discussion on organizational competencies and organizational resources as the starting point of strategy. Hence, this program intends to explore the confluence of organization-level resources and competencies with industry-level opportunities and challenges associated with today’s rapidly evolving globalized world.</p>
<p>The program specifically aims to enable the participants:</p>
<p>• To understand the tools and frameworks in strategic management</p>
<p>• To analyze organizational resources and competencies</p>
<p>• To appreciate the difference between business-level and corporate-level strategies</p>
<p>• To explore the importance of strategic innovation and strategic transformation</p>
<p>• To understand the relevance of macro-level factors such as globalization or policy reforms for pursuing sustainable growth strategies</p>
<a class=""univer-readmoreless"" id=""lessBtn"">Read Less</a>
</div>","<figure class=""mb-0""><img alt="""" src="" https://talentedge.com/storage/upload/3_1629801634.png ""/></figure>",Online,Instructor Paced,"<div class=""sylab-tab-ul"">
<ul class=""nav nav-tabs syl-ul"">
<li>
<a class=""active"" data-toggle=""tab"" href=""#syl-tab1"">
                                                        
                                                        Introduction to Strategic Management &amp; Industry Analysis
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab2"">
                                                        
                                                        Internal Analysis: Resource-Based Strategy
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab3"">
                                                        
                                                        Competitive Strategies &amp; Performance Management
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab4"">
                                                        
                                                        Corporate Strategies &amp; Globalization
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab5"">
                                                        
                                                        Corporate Restructuring &amp; Corporate Governance
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab6"">
                                                        
                                                        Managing Innovation &amp; Entrepreneurship
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab7"">
                                                        
                                                        Corporate Sustainability
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab8"">
                                                        
                                                        Public Policy &amp; Non-market Strategy
                                                    </a>
</li>
</ul>
</div>",|Get a deeper understanding of|| Corporate Strategies | Tools and frameworks in strategic management | Corporate Restructuring and Governance | Innovation | Entrepreneurship | Corporate Sustainability |||Not sure if this is the right course for you?|Speak to Our Expert Get a callback|||,"||For Indian Participants – Graduates (10+2+3) or Diploma Holders (only 10+2+3) from a recognized University (UGC/AICTE/DEC/AIU/State Government) in any discipline|For International Participants – Graduation or equivalent degree from any recognized University or Institution in their respective country|Proficiency in English, spoken and written, is mandatory||Work Experience ||Working professionals with a minimum of 4 years of work experience||","[<h4 class=""best-fname"">
                                                            Prof. Apalak Khatua
                                                        </h4>]", XLRI Jamshedpur ,"<div class=""ii-image-g"">
<a href=""https://talentedge.com/xlri-jamshedpur"">
<img alt="""" src=""https://talentedge.com/storage/upload/162996983510.jpg"">
</img></a>
</div>","  XLRI is one of India’s leading management school based in Jamshedpur, Jharkhand. Established in 1949 as the Xavier Labor Relations Institute, by Fr. Quinn Enright, XLRI is acknowledged as India’s oldest business management school. XLRI with its single vision of Magis, i.e., pursuit of excellence, focuses on three areas: academic excellence, personal values and social concern. XLRI spares no effort to make its curriculum world-class and deliver it in the most effective manner. It constantly scans the developments in business and in society and tries to pro-act to meet the challenges. Its world-class faculty with its commitment and deep sense of service delivers the curriculum very effectively. Consistently being acknowledged as the Best “HR Course” in Asia–Pacific, it has also been recognized for its research acumen by the London Business School and is ranked among top 5 research schools in India cutting across management and technical institutes. For more details, visit www.xlri.ac.in. XLRI features consistently among the top 5 business schools of the country. In 2012, XLRI was ranked No. 4 among top 75 B-schools in India across Private and Government sector by Outlook India. Among other rankings, it was ranked #5 by the 2012 edition of CNBC-TV18′ s Top B-Schools in India, #4 by the Business Today 50 best business schools of 2012, #3 by Business World B Schools Unplugged.           ",Intermediate,English,English,Paid,"INR, USD",TRUE,Talentededge,FALSE,TRUE,FALSE,FALSE,FALSE
5,https://talentedge.com/mica-ahmedabad/advertising-management-public-relations-course, Advanced Certificate In Advertising Management And Public Relations ,Certification,"<div class=""desc""> <p><strong>Stop interrupting what people are interested in &amp; BE what people are interested in</strong></p>
<p>Marketing today has been turned into a battleground. Integrated marketing communication is the strategic weapon which fights competition and yields a ‘top-of-the-mind-recall’ to the brand. On one hand, consumers are becoming more and more demanding with lots of brands to choose from and on the other, their attention spans have significantly reduced due to clutter, chaos, and time poverty.</p>
<p>In a scenario like this, advertising and public relations are the ideal strategic weapons which, if used smartly, can earn mind space. However, with the advent of digital space and information access to the consumer, they can also backfire if not used properly. Therefore, organizations must aim at using these weapons strategically to generate positive returns on marketing investment.</p>
<p>Thus, one needs to get equipped with the latest concepts and techniques of advertising and get insights into strategies that attract eyeballs and capture the consumer’s mind. To help achieve the same, MICA offers an online Advanced Certificate in Advertising Management and Public Relations.</p>
<p>The course aims at skill and perspective building for junior and middle-level executives in the domain of Advertising Management. It seeks to deliver skills for managing advertising businesses, by combining theoretical learning in the field of communication with the right blend of management education.</p>
<a class=""univer-readmoreless"" id=""lessBtn"">Read Less</a>
</div>","<figure class=""mb-0""><img alt="""" src="" https://talentedge.com/storage/upload/MICA-ADPR-B15_1630395648.png ""/></figure>",Online,Instructor Paced,"<div class=""sylab-tab-ul"">
<ul class=""nav nav-tabs syl-ul"">
<li>
<a class=""active"" data-toggle=""tab"" href=""#syl-tab1"">
                                                        
                                                        Marketing
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab2"">
                                                        
                                                        Consumer Behaviour
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab3"">
                                                        
                                                        Advertising
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab4"">
                                                        
                                                        Digital Marketing
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab5"">
                                                        
                                                        Public Relations
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab6"">
                                                        
                                                        Media Management
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab7"">
                                                        
                                                        New Media
                                                    </a>
</li>
<li>
<a class="""" data-toggle=""tab"" href=""#syl-tab8"">
                                                        
                                                        Client &amp; Agency
                                                    </a>
</li>
</ul>
</div>",|Get a deeper understanding of|| Marketing Environment | Consumer Behaviour | Evolution and Growth of Advertising | Brand Positioning | Digital Marketing | Reputation Management | Media and New Media | Client Agency Relationship |||Not sure if this is the right course for you?|Speak to Our Expert Get a callback|||,"||For Indian Participants – Graduate (10+2+3) with minimum 50% marks in graduation from a recognized university (UGC/AICTE/DEC/AIU/State Government) in any discipline|For International Participants – Graduation or equivalent degree from any recognized University or Institution in their respective country|Proficiency in English, spoken and written, is mandatory||","[<h4 class=""best-fname"">
                                                            Dr. Falguni Vasavada-Oza
                                                        </h4>]", MICA ,"<div class=""ii-image-g"">
<a href=""https://talentedge.com/mica-ahmedabad"">
<img alt="""" src=""https://talentedge.com/storage/upload/162992725518.jpg"">
</img></a>
</div>","  Established in 1991, MICA is the first residential institute in the country, and perhaps in the Asia- Pacific region, dedicated to meeting the integrated marketing communication needs of the industry, government and community. The institute provides specialists in the field of communications management. Its spirit lies in its grasping of contemporariness, addressing the needs of an ever-changing environment. The MICA brand assures the delivery of current, reliable and cost-effective communication management skills. Today, MICA is the alma mater of professionals serving in marketing, marketing research, advertising, media and communications-driven businesses. MICA is amongst the top ranked business schools in India and the very best for all marketing, brand management, media and communication related courses.           ",Advanced,English,English,Paid,"INR, USD",TRUE,Talentededge,FALSE,TRUE,FALSE,FALSE,FALSE
